Date,Close
1/02/2019,24.02
1/03/2019,23.48
1/04/2019,24.26
1/07/2019,24.29
1/08/2019,24.31
1/09/2019,24.43
1/10/2019,24.44
1/11/2019,24.5
1/14/2019,24.67
1/15/2019,24.89
1/16/2019,25.42
1/17/2019,25.56
1/18/2019,26
1/22/2019,25.7
1/23/2019,25.73
1/24/2019,25.79
1/25/2019,26
1/28/2019,25.92
1/29/2019,25.83
1/30/2019,25.98
1/31/2019,25.94
2/01/2019,26.05
2/04/2019,26.16
2/05/2019,26.09
2/06/2019,26.06
2/07/2019,25.8
2/08/2019,25.67
2/11/2019,25.75
2/12/2019,26.13
2/13/2019,26.2
2/14/2019,25.88
2/15/2019,26.43
2/19/2019,26.47
2/20/2019,26.64
2/21/2019,26.5
2/22/2019,26.46
2/25/2019,26.57
2/26/2019,26.49
2/27/2019,26.59
2/28/2019,26.52
3/01/2019,26.69
3/04/2019,26.52
3/05/2019,26.42
3/06/2019,26.25
3/07/2019,25.98
3/08/2019,25.97
3/11/2019,26.24
3/12/2019,26.3
3/13/2019,26.48
3/14/2019,26.58
3/15/2019,26.63
3/18/2019,26.9
3/19/2019,26.69
3/20/2019,26.14
3/21/2019,26.06
3/22/2019,25.34
3/25/2019,25.23
3/26/2019,25.53
3/27/2019,25.42
3/28/2019,25.64
3/29/2019,25.71
4/01/2019,26.34
4/02/2019,26.32
4/03/2019,26.4
4/04/2019,26.56
4/05/2019,26.6
4/08/2019,26.63
4/09/2019,26.41
4/10/2019,26.49
4/11/2019,26.65
4/12/2019,27.14
4/15/2019,26.97
4/16/2019,27.35
4/17/2019,27.42
4/18/2019,27.34
4/22/2019,27.26
4/23/2019,27.43
4/24/2019,27.4
4/25/2019,27.45
4/26/2019,27.7
4/29/2019,27.98
4/30/2019,28.02
5/01/2019,27.79
5/02/2019,27.82
5/03/2019,28.07
5/06/2019,27.88
5/07/2019,27.42
5/08/2019,27.36
5/09/2019,27.3
5/10/2019,27.48
5/13/2019,26.68
5/14/2019,26.89
5/15/2019,26.79
5/16/2019,27.06
5/17/2019,26.88
5/20/2019,26.91
5/21/2019,27.19
5/22/2019,27.03
5/23/2019,26.65
5/24/2019,26.86
5/28/2019,26.55
5/29/2019,26.5
5/30/2019,26.41
5/31/2019,26.01
6/03/2019,26.18
6/04/2019,26.89
6/05/2019,27.06
6/06/2019,27.16
6/07/2019,27.12
6/10/2019,27.35
6/11/2019,27.36
6/12/2019,27.09
6/13/2019,27.18
6/14/2019,27.24
6/17/2019,26.99
6/18/2019,27.35
6/19/2019,27.3
6/20/2019,27.42
6/21/2019,27.22
6/24/2019,27.11
6/25/2019,27.02
6/26/2019,26.97
6/27/2019,27.21
6/28/2019,27.6
7/01/2019,27.93
7/02/2019,27.86
7/03/2019,28.08
7/05/2019,28.16
7/08/2019,28.02
7/09/2019,28.07
7/10/2019,27.97
7/11/2019,28.13
