Date,Close
2/05/2021,63.59
2/08/2021,63.1
2/09/2021,63.19
2/10/2021,63.44
2/11/2021,63.08
2/12/2021,62.62
2/16/2021,61.92
2/17/2021,61.97
2/18/2021,62.34
2/19/2021,61.41
2/22/2021,60.21
2/23/2021,60.71
2/24/2021,60
2/25/2021,59.46
2/26/2021,58.36
3/01/2021,59.65
3/02/2021,59.47
3/03/2021,58.77
3/04/2021,58.72
3/05/2021,59.68
3/08/2021,60.52
3/09/2021,61.32
3/10/2021,61.74
3/11/2021,61.58
3/12/2021,62.41
3/15/2021,63.21
3/16/2021,63.29
3/17/2021,62.26
3/18/2021,62.03
3/19/2021,62.2
3/22/2021,61.65
3/23/2021,62.57
3/24/2021,62.59
3/25/2021,63.26
3/26/2021,63.47
3/29/2021,64.15
3/30/2021,63.57
3/31/2021,64.04
4/01/2021,63.98
4/05/2021,64.68
4/06/2021,65.02
4/07/2021,64.94
4/08/2021,64.89
4/09/2021,64.82
4/12/2021,64.88
4/13/2021,65.65
4/14/2021,65.94
4/15/2021,66.67
4/16/2021,67.21
4/19/2021,66.87
4/20/2021,67.72
4/21/2021,67.15
4/22/2021,66.67
4/23/2021,66.58
4/26/2021,66.2
4/27/2021,65.69
4/28/2021,65.6
4/29/2021,66.2
4/30/2021,66.72
5/03/2021,66.71
5/04/2021,66.46
5/05/2021,65.34
5/06/2021,65.84
5/07/2021,66.04
5/10/2021,66.71
5/11/2021,65.89
5/12/2021,64.35
5/13/2021,65.59
5/14/2021,65.91
5/17/2021,65.37
5/18/2021,65.36
5/19/2021,65.25
5/20/2021,65.82
5/21/2021,66.16
5/24/2021,66.04
5/25/2021,65.24
5/26/2021,65.25
5/27/2021,64.81
5/28/2021,65.16
6/01/2021,64.76
6/02/2021,65.1
6/03/2021,65.49
6/04/2021,65.39
6/07/2021,65.51
6/08/2021,64.95
6/09/2021,65.53
6/10/2021,65.96
6/11/2021,66.11
6/14/2021,66.25
6/15/2021,66.45
6/16/2021,65.45
6/17/2021,65.81
6/18/2021,64.1
6/21/2021,64.43
6/22/2021,64.04
6/23/2021,63.36
6/24/2021,63.3
6/25/2021,63.98
6/28/2021,64.39
6/29/2021,63.35
6/30/2021,63.23
7/01/2021,63.92
7/02/2021,64.02
7/06/2021,64.29
7/07/2021,64.71
7/08/2021,64.52
7/09/2021,64.6
7/12/2021,64.81
7/13/2021,64.32
7/14/2021,64.88
7/15/2021,65.61
7/16/2021,66.27
7/19/2021,65.22
7/20/2021,65.5
7/21/2021,64.78
7/22/2021,64.88
7/23/2021,65.71
7/26/2021,65.73
7/27/2021,66.86
7/28/2021,66.35
7/29/2021,66.53
7/30/2021,65.97
8/02/2021,66.48
8/03/2021,66.86
8/04/2021,66.76
8/05/2021,67.49
8/06/2021,67.45
8/09/2021,67.43
8/10/2021,67.5
8/11/2021,68.13
8/12/2021,68.2
8/13/2021,68.68
8/16/2021,69.1
8/17/2021,69.14
8/18/2021,68.79
8/19/2021,69.07
8/20/2021,69.93
8/23/2021,69.03
8/24/2021,68.58
8/25/2021,68.71
8/26/2021,68.54
8/27/2021,68.52
8/30/2021,68.62
8/31/2021,68.54
9/01/2021,69.44
9/02/2021,70.07
9/03/2021,69.49
9/07/2021,68.57
9/08/2021,69.8
9/09/2021,69.42
9/10/2021,68.45
9/13/2021,68.33
9/14/2021,68.1
9/15/2021,68.01
9/16/2021,67.44
9/17/2021,66.4
9/20/2021,65.78
9/21/2021,65.6
9/22/2021,65.56
9/23/2021,65.21
9/24/2021,65.14
9/27/2021,64.37
