Date,Close
9/20/2019,61.28
9/23/2019,61.3
9/24/2019,60.33
9/25/2019,60.43
9/26/2019,59.64
9/27/2019,59.63
9/30/2019,59.2
10/01/2019,57.83
10/02/2019,56.41
10/03/2019,57.02
10/04/2019,57.38
10/07/2019,56.87
10/08/2019,55.9
10/09/2019,56.41
10/10/2019,57.12
10/11/2019,57.89
10/14/2019,57.86
10/15/2019,58.1
10/16/2019,57.29
10/17/2019,57.33
10/18/2019,57.03
10/21/2019,58.05
10/22/2019,58.8
10/23/2019,59.29
10/24/2019,59.04
10/25/2019,59.52
10/28/2019,59.18
10/29/2019,59.42
10/30/2019,58.21
10/31/2019,57.96
11/01/2019,59.28
11/04/2019,61.21
11/05/2019,61.29
11/06/2019,60.04
11/07/2019,60.94
11/08/2019,60.69
11/11/2019,60.35
11/12/2019,60.04
11/13/2019,59.78
11/14/2019,59.62
11/15/2019,60.08
11/18/2019,59.35
11/19/2019,58.47
11/20/2019,59.06
11/21/2019,60.03
11/22/2019,59.83
11/25/2019,59.89
11/26/2019,59.34
11/27/2019,59.49
11/29/2019,58.89
12/02/2019,58.89
12/03/2019,58.01
12/04/2019,58.88
12/05/2019,58.6
12/06/2019,59.72
12/09/2019,59.65
12/10/2019,59.77
12/11/2019,59.67
12/12/2019,60.77
12/13/2019,60.31
12/16/2019,61.12
12/17/2019,61.16
12/18/2019,61.39
12/19/2019,61.37
12/20/2019,61.36
12/23/2019,61.99
12/24/2019,61.96
12/26/2019,61.94
12/27/2019,61.68
12/30/2019,59.7
12/31/2019,60.04
1/02/2020,60.58
1/03/2020,60.4
1/06/2020,60.87
1/07/2020,60.71
1/08/2020,59.71
1/09/2020,60.15
1/10/2020,59.81
1/13/2020,59.83
1/14/2020,59.84
1/15/2020,59.4
1/16/2020,59.5
1/17/2020,59.12
1/21/2020,58.06
1/22/2020,57.5
1/23/2020,57.28
1/24/2020,56.62
1/27/2020,55.05
1/28/2020,55.3
1/29/2020,54.72
1/30/2020,55.16
1/31/2020,53.44
2/03/2020,52.74
2/04/2020,52.93
2/05/2020,54.92
2/06/2020,54.36
2/07/2020,53.98
2/10/2020,53.71
2/11/2020,54.31
2/12/2020,55.04
2/13/2020,54.87
2/14/2020,54.58
2/18/2020,54.13
2/19/2020,54.85
2/20/2020,54.79
2/21/2020,54.14
2/24/2020,51.64
2/25/2020,49.36
2/26/2020,47.87
2/27/2020,45.31
2/28/2020,45.27
3/02/2020,47.1
3/03/2020,45.66
3/04/2020,46.74
3/05/2020,45.03
3/06/2020,42.5
3/09/2020,33.94
3/10/2020,35.55
3/11/2020,33.67
3/12/2020,29.47
3/13/2020,32.19
3/16/2020,27.81
3/17/2020,28
3/18/2020,23.98
3/19/2020,25.61
3/20/2020,25.86
3/23/2020,23.57
3/24/2020,27.35
3/25/2020,28.64
3/26/2020,30.39
3/27/2020,28.33
3/30/2020,28.62
3/31/2020,29.06
4/01/2020,27.62
4/02/2020,30.15
4/03/2020,29.83
4/06/2020,31.41
4/07/2020,32.08
4/08/2020,34.22
4/09/2020,33.91
4/13/2020,33.8
4/14/2020,33.64
4/15/2020,32.06
4/16/2020,30.69
4/17/2020,33.95
4/20/2020,32.89
4/21/2020,32.31
4/22/2020,33.46
4/23/2020,34.54
4/24/2020,34.62
4/27/2020,35.37
4/28/2020,36.18
4/29/2020,38.86
4/30/2020,38
5/01/2020,35.85
5/04/2020,37.09
5/05/2020,37.12
5/06/2020,36.15
5/07/2020,37.09
5/08/2020,38.78
5/11/2020,38.1
5/12/2020,37.43
5/13/2020,35.73
5/14/2020,36.13
5/15/2020,35.99
5/18/2020,38.93
5/19/2020,37.84
5/20/2020,39.35
5/21/2020,38.72
5/22/2020,38.48
5/26/2020,39.55
5/27/2020,40.06
5/28/2020,38.94
5/29/2020,38.76
6/01/2020,39.44
6/02/2020,40.54
6/03/2020,41.73
6/04/2020,41.74
6/05/2020,44.84
6/08/2020,46.86
6/09/2020,45.1
6/10/2020,42.88
6/11/2020,38.84
6/12/2020,39.82
6/15/2020,39.94
6/16/2020,41.09
6/17/2020,39.69
6/18/2020,40.18
6/19/2020,39.57
6/22/2020,39.25
6/23/2020,39.29
6/24/2020,37.11
6/25/2020,37.82
6/26/2020,36.51
6/29/2020,37
6/30/2020,37.85
7/01/2020,36.93
7/02/2020,37.34
7/06/2020,37.45
7/07/2020,36.26
7/08/2020,36.23
7/09/2020,34.44
7/10/2020,35.54
7/13/2020,35.35
7/14/2020,36.59
7/15/2020,37.38
7/16/2020,37.21
7/17/2020,36.69
7/20/2020,36.08
7/21/2020,38.26
7/22/2020,37.79
7/23/2020,37.72
7/24/2020,37.51
7/27/2020,37.55
7/28/2020,36.91
7/29/2020,37.68
7/30/2020,36.2
7/31/2020,36.03
8/03/2020,36.16
8/04/2020,37.04
8/05/2020,37.43
8/06/2020,37.13
8/07/2020,37.18
8/10/2020,38.33
8/11/2020,38.2
8/12/2020,38.58
8/13/2020,37.83
8/14/2020,38.19
8/17/2020,37.97
8/18/2020,37.49
8/19/2020,37.06
8/20/2020,36.26
8/21/2020,36.03
8/24/2020,37.02
8/25/2020,36.5
8/26/2020,35.73
8/27/2020,35.8
8/28/2020,36.44
8/31/2020,35.65
9/01/2020,35.41
9/02/2020,35.24
9/03/2020,34.98
9/04/2020,34.87
9/08/2020,33.6
9/09/2020,33.83
9/10/2020,32.59
9/11/2020,32.62
9/14/2020,32.87
9/15/2020,32.63
9/16/2020,33.94
9/17/2020,33.99
9/18/2020,33.61
9/21/2020,31.97
9/22/2020,31.64
9/23/2020,30.21
9/24/2020,30.2
9/25/2020,30.18
9/28/2020,30.89
9/29/2020,30.04
9/30/2020,29.95
10/01/2020,29.03
10/02/2020,29.31
10/05/2020,30.19
10/06/2020,29.74
10/07/2020,30.16
10/08/2020,31.29
10/09/2020,30.79
10/12/2020,30.87
10/13/2020,30.39
10/14/2020,30.52
10/15/2020,30.89
10/16/2020,30.19
10/19/2020,29.55
10/20/2020,29.9
10/21/2020,29.33
10/22/2020,30.54
10/23/2020,30.39
10/26/2020,29.3
10/27/2020,28.92
10/28/2020,27.71
10/29/2020,28.56
10/30/2020,28.72
11/02/2020,29.7
11/03/2020,29.53
11/04/2020,29.57
11/05/2020,29.57
11/06/2020,28.93
11/09/2020,33.06
11/10/2020,34.13
11/11/2020,33.78
11/12/2020,32.69
11/13/2020,33.88
11/16/2020,36.11
11/17/2020,36.48
11/18/2020,35.42
11/19/2020,36
11/20/2020,35.81
11/23/2020,38.34
11/24/2020,40.31
11/25/2020,39.37
11/27/2020,38.91
11/30/2020,36.76
12/01/2020,36.93
12/02/2020,38.13
12/03/2020,38.53
12/04/2020,40.63
12/07/2020,39.68
12/08/2020,40.27
12/09/2020,40.36
12/10/2020,41.6
12/11/2020,41.12
12/14/2020,39.68
12/15/2020,40.46
12/16/2020,40.26
12/17/2020,40.07
12/18/2020,39.4
12/21/2020,38.13
12/22/2020,37.49
12/23/2020,38.32
12/24/2020,38.12
12/28/2020,37.88
12/29/2020,37.63
12/30/2020,38.22
12/31/2020,37.9
1/04/2021,37.96
1/05/2021,39.66
1/06/2021,40.87
1/07/2021,41.47
1/08/2021,41.42
1/11/2021,42.07
1/12/2021,43.54
1/13/2021,43.2
1/14/2021,44.48
1/15/2021,42.75
1/19/2021,43.61
1/20/2021,43.77
1/21/2021,42.29
1/22/2021,42.07
1/25/2021,41.64
1/26/2021,40.75
1/27/2021,40.2
1/28/2021,40.67
1/29/2021,39.32
2/01/2021,39.6
2/02/2021,40.03
2/03/2021,41.74
2/04/2021,42.2
2/05/2021,42.56
2/08/2021,44.34
2/09/2021,43.87
2/10/2021,44.71
2/11/2021,44.02
2/12/2021,44.67
2/16/2021,45.79
2/17/2021,46.47
2/18/2021,45.42
2/19/2021,46.18
2/22/2021,47.78
2/23/2021,48.57
2/24/2021,50.29
2/25/2021,49.32
2/26/2021,48.15
3/01/2021,49.4
3/02/2021,49.13
3/03/2021,49.85
3/04/2021,51.04
3/05/2021,52.95
3/08/2021,53.05
3/09/2021,52.12
3/10/2021,53.44
3/11/2021,53.46
3/12/2021,53.57
3/15/2021,52.96
3/16/2021,51.45
3/17/2021,51.85
3/18/2021,49.52
3/19/2021,49.53
3/22/2021,48.54
3/23/2021,47.83
3/24/2021,49.03
3/25/2021,49.21
3/26/2021,50.43
3/29/2021,49.83
3/30/2021,49.4
3/31/2021,49.06
4/01/2021,50.31
4/05/2021,49.11
4/06/2021,48.98
4/07/2021,49.15
4/08/2021,48.51
4/09/2021,48.19
4/12/2021,47.81
4/13/2021,47.86
4/14/2021,49.19
4/15/2021,48.79
4/16/2021,48.4
4/19/2021,48.35
4/20/2021,47.07
4/21/2021,47.67
4/22/2021,47.11
4/23/2021,47.54
4/26/2021,47.86
4/27/2021,48.44
4/28/2021,50.11
4/29/2021,50.67
4/30/2021,49.39
5/03/2021,50.75
5/04/2021,50.78
5/05/2021,52.42
5/06/2021,52.69
5/07/2021,53.63
5/10/2021,53.65
5/11/2021,52.27
5/12/2021,52.52
5/13/2021,51.88
5/14/2021,53.49
5/17/2021,54.73
5/18/2021,53.46
5/19/2021,52.13
5/20/2021,52.05
5/21/2021,52.16
5/24/2021,52.68
5/25/2021,51.61
5/26/2021,52.07
5/27/2021,52.11
5/28/2021,52.21
6/01/2021,54.22
6/02/2021,55.23
6/03/2021,55.38
6/04/2021,55.75
6/07/2021,55.51
6/08/2021,55.99
6/09/2021,55.64
6/10/2021,55.57
6/11/2021,55.38
6/14/2021,55.14
6/15/2021,56.19
6/16/2021,55.89
6/17/2021,53.99
6/18/2021,52.39
6/21/2021,54.07
6/22/2021,54.43
6/23/2021,54.58
6/24/2021,55.05
6/25/2021,55.34
6/28/2021,53.47
6/29/2021,53.21
6/30/2021,53.87
7/01/2021,54.81
7/02/2021,54.69
7/06/2021,52.91
7/07/2021,52.05
7/08/2021,51.75
7/09/2021,52.85
7/12/2021,52.77
7/13/2021,52.37
7/14/2021,50.81
7/15/2021,50.1
7/16/2021,48.68
7/19/2021,46.96
7/20/2021,47.59
7/21/2021,49.25
7/22/2021,48.7
7/23/2021,48.52
7/26/2021,49.72
7/27/2021,49.26
7/28/2021,49.71
7/29/2021,50.19
7/30/2021,49.39
8/02/2021,49.02
8/03/2021,49.86
8/04/2021,48.51
8/05/2021,49.06
8/06/2021,49.51
8/09/2021,48.81
8/10/2021,49.67
8/11/2021,50.06
8/12/2021,50.01
8/13/2021,49.42
8/16/2021,48.51
8/17/2021,48.01
8/18/2021,47.01
8/19/2021,45.79
8/20/2021,45.89
8/23/2021,47.61
8/24/2021,48.4
8/25/2021,48.77
8/26/2021,48.03
8/27/2021,49.31
8/30/2021,48.73
8/31/2021,48.4
9/01/2021,47.69
9/02/2021,48.9
9/03/2021,48.62
9/07/2021,48.33
9/08/2021,47.71
9/09/2021,47.81
9/10/2021,47.79
9/13/2021,49.16
9/14/2021,48.45
9/15/2021,50.26
9/16/2021,49.69
9/17/2021,49.32
9/20/2021,47.24
9/21/2021,47.35
9/22/2021,48.81
9/23/2021,50.52
9/24/2021,50.9
9/27/2021,52.71
