Date,Open,High,Low,Close,Volume
9/7/2017 16:00:00,2468.06,2468.62,2460.29,2465.1,2097113822
9/8/2017 16:00:00,2462.25,2467.11,2459.4,2461.43,2003871859
9/11/2017 16:00:00,2474.52,2488.95,2474.52,2488.11,1933077168
9/12/2017 16:00:00,2491.94,2496.77,2490.37,2496.48,1937393633
9/13/2017 16:00:00,2493.89,2498.37,2492.14,2498.37,1897322876
9/14/2017 16:00:00,2494.56,2498.43,2491.35,2495.62,1916765069
9/15/2017 16:00:00,2495.67,2500.23,2493.16,2500.23,3038855557
9/18/2017 16:00:00,2502.51,2508.32,2499.92,2503.87,1922720626
9/19/2017 16:00:00,2506.29,2507.84,2503.19,2506.65,1920071498
9/20/2017 16:00:00,2506.84,2508.85,2496.67,2508.24,2066413790
9/21/2017 16:00:00,2507.16,2507.16,2499,2500.6,1811929140
9/22/2017 16:00:00,2497.26,2503.47,2496.54,2502.22,1672336528
9/25/2017 16:00:00,2499.39,2502.54,2488.03,2496.66,2033920239
9/26/2017 16:00:00,2501.04,2503.51,2495.12,2496.84,1822049412
9/27/2017 16:00:00,2503.3,2511.75,2495.91,2507.04,2035326226
9/28/2017 16:00:00,2503.41,2510.81,2502.93,2510.06,1782169892
9/29/2017 16:00:00,2509.96,2519.44,2507.99,2519.36,1809911727
10/2/2017 16:00:00,2521.2,2529.23,2520.4,2529.12,1856378178
10/3/2017 16:00:00,2530.34,2535.13,2528.85,2534.58,1737511465
10/4/2017 16:00:00,2533.48,2540.53,2531.8,2537.74,1699097628
10/5/2017 16:00:00,2540.86,2552.51,2540.02,2552.07,1729395633
10/6/2017 16:00:00,2547.44,2549.41,2543.79,2549.33,1642294243
10/9/2017 16:00:00,2551.39,2551.82,2541.6,2544.73,1505566193
10/10/2017 16:00:00,2549.99,2555.23,2544.86,2550.64,1728125186
10/11/2017 16:00:00,2550.62,2555.24,2547.95,2555.24,1817197873
10/12/2017 16:00:00,2552.88,2555.33,2548.31,2550.93,2056842010
10/13/2017 16:00:00,2555.66,2557.65,2552.09,2553.17,1893931188
10/16/2017 16:00:00,2555.57,2559.47,2552.64,2557.64,1736356208
10/17/2017 16:00:00,2557.17,2559.71,2554.69,2559.36,1783193250
10/18/2017 16:00:00,2562.87,2564.11,2559.67,2561.26,1793321507
10/19/2017 16:00:00,2553.39,2562.36,2547.92,2562.1,1896003483
10/20/2017 16:00:00,2567.56,2575.44,2567.56,2575.21,2151131031
10/23/2017 16:00:00,2578.08,2578.29,2564.33,2564.98,2043652245
10/24/2017 16:00:00,2568.66,2572.18,2565.58,2569.13,2163380117
10/25/2017 16:00:00,2566.52,2567.4,2544,2557.15,2467911707
10/26/2017 16:00:00,2560.08,2567.07,2559.8,2560.4,2300758801
10/27/2017 16:00:00,2570.26,2582.98,2565.94,2581.07,2620458661
10/30/2017 16:00:00,2577.75,2580.03,2568.25,2572.83,2274922830
10/31/2017 16:00:00,2575.99,2578.29,2572.15,2575.26,2301425471
11/1/2017 16:00:00,2583.21,2588.4,2574.92,2579.36,2210945339
11/2/2017 16:00:00,2579.46,2581.11,2566.17,2579.85,2416738244
11/3/2017 16:00:00,2581.93,2588.42,2576.77,2587.84,2052553436
11/6/2017 16:00:00,2587.47,2593.38,2585.66,2591.13,2116417416
11/7/2017 16:00:00,2592.11,2597.02,2584.35,2590.64,2089736584
11/8/2017 16:00:00,2588.71,2595.47,2585.02,2594.38,2092332809
11/9/2017 16:00:00,2584,2586.5,2566.33,2584.62,2233489307
11/10/2017 16:00:00,2580.18,2583.81,2575.57,2582.3,2045161765
11/13/2017 16:00:00,2576.53,2587.66,2574.48,2584.84,2099115488
11/14/2017 16:00:00,2577.75,2579.66,2566.56,2578.87,2207475785
11/15/2017 16:00:00,2569.45,2572.84,2557.45,2564.62,2090801481
11/16/2017 16:00:00,2572.95,2590.09,2572.95,2585.64,2046697246
11/17/2017 16:00:00,2582.94,2583.96,2577.62,2578.85,2088322363
11/20/2017 16:00:00,2579.49,2584.64,2578.24,2582.14,1786156942
11/21/2017 16:00:00,2589.17,2601.19,2589.17,2599.03,1920976946
11/22/2017 16:00:00,2600.31,2600.94,2595.23,2597.08,1596057282
11/24/2017 13:00:00,2600.42,2604.21,2600.42,2602.42,728273120
