Date,Close
3/09/2021,94.03
3/10/2021,95.42
3/11/2021,95.49
3/12/2021,96.77
3/15/2021,97.58
3/16/2021,96.19
3/17/2021,97.3
3/18/2021,97.21
3/19/2021,96.47
3/22/2021,96.12
3/23/2021,94.44
3/24/2021,95.13
3/25/2021,96.65
3/26/2021,98.32
3/29/2021,98.34
3/30/2021,98.77
3/31/2021,98.45
4/01/2021,98.78
4/05/2021,100
4/06/2021,99.76
4/07/2021,99.3
4/08/2021,99.54
4/09/2021,100.51
4/12/2021,100.88
4/13/2021,100.39
4/14/2021,100.52
4/15/2021,100.92
4/16/2021,101.14
4/19/2021,100.72
4/20/2021,99.61
4/21/2021,100.97
4/22/2021,100.46
4/23/2021,101.56
4/26/2021,101.26
4/27/2021,102.1
4/28/2021,101.89
4/29/2021,102.61
4/30/2021,101.93
5/03/2021,102.98
5/04/2021,103.43
5/05/2021,103.53
5/06/2021,104.25
5/07/2021,105.35
5/10/2021,105.45
5/11/2021,103.89
5/12/2021,101.4
5/13/2021,103.3
5/14/2021,104.73
5/17/2021,104.41
5/18/2021,102.89
5/19/2021,102.31
5/20/2021,102.54
5/21/2021,103.04
5/24/2021,103.68
5/25/2021,103.37
5/26/2021,103.7
5/27/2021,105.12
5/28/2021,105.12
6/01/2021,105.53
6/02/2021,105.23
6/03/2021,105
6/04/2021,105.34
6/07/2021,104.61
6/08/2021,104.88
6/09/2021,103.81
6/10/2021,103.3
6/11/2021,103.51
6/14/2021,103.04
6/15/2021,103.48
6/16/2021,102.5
6/17/2021,100.92
6/18/2021,99.61
6/21/2021,101.48
6/22/2021,101.59
6/23/2021,101.36
6/24/2021,102.15
6/25/2021,102.35
6/28/2021,101.81
6/29/2021,101.61
6/30/2021,102.4
7/01/2021,103.13
7/02/2021,103.29
7/06/2021,102.3
7/07/2021,103.32
7/08/2021,101.88
7/09/2021,103.49
7/12/2021,103.63
7/13/2021,102.63
7/14/2021,102.62
7/15/2021,102.82
7/16/2021,101.91
7/19/2021,99.78
7/20/2021,102.57
7/21/2021,103.55
7/22/2021,103.17
7/23/2021,103.61
7/26/2021,103.56
7/27/2021,102.99
7/28/2021,102.75
7/29/2021,103.56
7/30/2021,103.36
8/02/2021,102.65
8/03/2021,103.99
8/04/2021,102.58
8/05/2021,103.06
8/06/2021,103.54
8/09/2021,103.13
8/10/2021,104.18
8/11/2021,105.53
8/12/2021,105.33
8/13/2021,105
8/16/2021,105.36
8/17/2021,104.22
8/18/2021,103.08
8/19/2021,102.36
8/20/2021,102.63
8/23/2021,103.47
8/24/2021,103.99
8/25/2021,104.66
8/26/2021,104.2
8/27/2021,104.92
8/30/2021,104.8
8/31/2021,104.51
9/01/2021,104.11
9/02/2021,105.23
9/03/2021,104.59
9/07/2021,102.78
9/08/2021,102.92
9/09/2021,102.42
9/10/2021,101.96
9/13/2021,102.23
9/14/2021,101
9/15/2021,102.11
9/16/2021,101.41
9/17/2021,100.33
9/20/2021,98.86
9/21/2021,98.34
9/22/2021,99.12
9/23/2021,100.64
9/24/2021,100.85
9/27/2021,100.95
