Date,Close
6/09/2021,123.33
6/10/2021,125.44
6/11/2021,124.55
6/14/2021,124.66
6/15/2021,124.7
6/16/2021,124.22
6/17/2021,125.17
6/18/2021,123.74
6/21/2021,124.74
6/22/2021,125.01
6/23/2021,124.49
6/24/2021,125.13
6/25/2021,125.7
6/28/2021,125.89
6/29/2021,126.03
6/30/2021,125.95
7/01/2021,127.07
7/02/2021,128.29
7/06/2021,128.17
7/07/2021,128.98
7/08/2021,128.27
7/09/2021,128.71
7/12/2021,128.96
7/13/2021,128.84
7/14/2021,128.72
7/15/2021,128.27
7/16/2021,128.62
7/19/2021,127.27
7/20/2021,128.82
7/21/2021,129.03
7/22/2021,129.98
7/23/2021,131.48
7/26/2021,130.63
7/27/2021,131.24
7/28/2021,131.71
7/29/2021,132.03
7/30/2021,132.15
8/02/2021,132.33
8/03/2021,134.17
8/04/2021,133.6
8/05/2021,133.05
8/06/2021,132.94
8/09/2021,133.45
8/10/2021,133.14
8/11/2021,131.82
8/12/2021,132.86
8/13/2021,133.69
8/16/2021,135.21
8/17/2021,136.81
8/18/2021,134.73
8/19/2021,135.34
8/20/2021,136.11
8/23/2021,136.16
8/24/2021,135.68
8/25/2021,135.31
8/26/2021,134.78
8/27/2021,134.63
8/30/2021,135.39
8/31/2021,135.21
9/01/2021,135.25
9/02/2021,136.7
9/03/2021,136.85
9/07/2021,136.05
9/08/2021,135.99
9/09/2021,134.42
9/10/2021,133.19
9/13/2021,132.37
9/14/2021,132.35
9/15/2021,133.21
9/16/2021,132.87
9/17/2021,133
9/20/2021,131.15
9/21/2021,131.35
9/22/2021,131.57
9/23/2021,132.52
9/24/2021,131.98
9/27/2021,130.1
